"Data Source","World Development Indicators",

"Last Updated Date","2019-04-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Pre-demographic dividend","PRE","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","4000000","11930000","5101805.35462253","18382542.8630179","14763624.2273057","10177912.3730062","22979699.4849258","231298581.598497","72378806.4482636","173566342.474502","86268844.5270385","84548273.9765469","279169401.95596","-202039070.213077","120918395.93611","248594917.920509","859914120.575106","371359551.59669","677900439.378537","392376950.912241","619704794.703862","446063654.933051","180571470.112428","574149966.28214","615106356.050085","-1071845084.40844","-128843022.860023","615666095.991538","-456012670.572466","417596045.626574","386354863.219334","1354186831.82312","1144997486.78095","1514090500.30072","2088399889.16213","3865195353.15154","1626831903.21237","6221604323.47422","5115191696.4993","6820379230.5828","10698923176.7689","7506283359.21631","4563663105.33335","4672139242.77797","3836560337.25356","",
"Puerto Rico","PRI","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1218177.9825","2053276.3682","8783704.7247","13814605.3361","8872175.2921","23251074.4155","1162995.9679","5176242.7456","1858812.4022","8827407.3809","5574335.5862","3449211.1323","396597.5874","-1128624.8609","2483346.0605","0","0","0","0","0","0","0","0","0","0","","","","",
"Portugal","PRT","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","7000000","44000000","37000000","8093574.96929648","5130024.68423243","2645960.72262888","6078115.8400627","-8052773.16086571","13682924.9928328","16451268.0424194","8493803.72321991","18236709.3742288","8873177.20172706","21678401.8777967","-255382.75175037","-10187674.1961698","79759561.4555077","84286806.1933452","163028961.950388","463391693.270483","687431625.769329","147313326.363339","286847009.291901","688227306.854312","951330277.020501","2428516729.83071","7106017575.26343","2635945900.87497","8793706149.33551","6227761088.51251","-1382812093.1118","9013877629.73792","8211447347.43662","2621627956.06769","8772674068.8279","8479714297.73482","5448445574.92314","3556303002.78567","-3676766168.86035","15637298648.0699","4915103983.29671","6870784339.74173","9555622128.40642","1180550772.19704","5830620758.4383","724429393.517756","",
"Paraguay","PRY","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","25000000","","5000000","","","0","-1000000","2001000","-3990000","-4986158.746","-2045000","-53570.328","-784962.437","-50756.268","-209468.578","-468545.926","32636023.52","2130000","-4506000","1988768.68","300000","5200000","7400000","500000","9900000","29500000","84500000","-82600000","66300000","-28200000","73600000","-97300000","75016000","-44412000","93579000","-117248000","30063000","67220000","137798000","172339362.6","80752749.6","51118416.3","",
"West Bank and Gaza","PSE","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","129000000","141900000","156100000","150934366.043072","170498243.238322","218140605.365038","363695036.693423","346153148.981665","43400000","-37413440.6507552","32182722.9894439","129423394.38065","35159827.3253155","-4275519.61283423","69313462.8120413","58081781.3001937","-238545633.884464","33672266.04","-34485920.3381769","187455372.110986","75269820.9357067","-44984570.442698","-18432814.7773787","",
"Pacific island small states","PSS","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","-4255415.94600184","8560568.83243908","804333.82299258","98326.4511247003","1554223.02580213","14003290.5596122","-706173.649623571","32183387.7116231","5468266.2223025","51426966.2921348","-106168702.889488","-48091989.911283","-38315340.3664397","-65573041.2151029","-97672777.2917454","-94995794.4465129","-64649629.5789552","-45674601.1050302","-23584355.0126736","-57251316.4753522","-12371144.2192916","9776199.34711984","6686960.59568064","16906637.9889248","18940765.8811086","50821066.3444315","21643527.2745386","44827888.7955918","16991601.317106","-12453065.5095167","-33698992.1259389","51386192.51064","47032007.2212003","24810749.9786659","-2096524.65649593","-23650810.2575833","1143136.99815741","5984755.21763914","",
"Post-demographic dividend","PST","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","12989942798.2489","12392073348.9208","15258421551.4588","23847711176.8135","20340966010.0655","27502307897.7785","27255216721.2883","27907727812.7001","36986714952.0049","60898171968.4286","53246583293.7409","49732255171.6287","35231786791.7022","41438133748.3833","52253679613.7043","49479921803.1438","92881197819.8115","145922347058.728","181115232666.947","227138050519.797","270968767766.718","212530732034.359","214283930832.569","233926012783.355","295624096392.009","379143312435.627","412017380818.296","486545404527.97","747467648407.066","1158376495344.19","1321122809467","676264342130.714","607908633423.314","658189824161.102","1083165931419.41","1180044874629.18","1867783822028.11","2838847953442.62","2193388783737.09","988594013947.78","1372037075731.57","1779607226550.04","1355643486825.45","1444190386895.01","1152923196767.06","1295074924285.98","1476598431354.64","1573857306772.11","",
"French Polynesia","PYF","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000000","-970105.2488","","","","","","14030400.3514567","5665268.86410072","9281459.51976654","15755266.88988","10213203.5320007","13691158.5650052","29968055.0950669","7793966.67417333","37803368.9051301","28158137.138656","41058672.1769376","65064875.1066106","30609350.2128437","22739929.9396235","24228475.3115077","24596777.7998","",
"Qatar","QAT","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","2000000","-2000000","0","3000000","0","1000000","346537.4152","-357483.3195","-14930452.6243","1779102.2696","1982750.0289","2366955.4137","4546362.3689","4269493.1974","31259302.3407","4710763.9077","8970411.6641","14245670.2383","21427000","7199929.23","17749913.8623","","","","","351914000","127431000","5160249000","3657774725.2747","3214574175.8242","1863173409","10108529120.8791","1840109890.10989","8021428571.42857","6748351648.35165","4023351648.35165","7901923076.92308","1694780219.78022","",
"Romania","ROU","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18000000","3000000","4000000","7000000","10000","2000000","10000","-9000000","-9000000","16000000","-11000000","-17000000","16000000","39000000","70000000","330392306.048247","501593914.78903","666068986.688106","313002960.449577","13529029.4466113","235599035.908237","56828177.7443872","-207448372.687824","-60528094.6507304","269206756.850865","1030277690.33278","1255764122.15043","386332440.218176","",
"Russian Federation","RUS","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1566000000","1021942000","281000000","605000000","922000000","3184909100","1269752000","2207620000","3178830000","2541040000","3532650000","9723950000","13782020000","17879650000","29993150000","44801220000","55662610000","43280520000","52616270000","66850790000","48822420000","86506530000","57082200000","22085070000","22314330000","36757020000","",
"Rwanda","RWA","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","12946000","0","0","0","0","0","13505320.9877","3787824.11073314","3453281.38915817","47756563.6543732","48263971.1845007","",
"South Asia","SAS","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","4000000","2000000","1000000","5000000","-684410.47586613","-3502718.24087378","-1114406.45260415","25563288.4772812","25840374.5267374","55122908.6427865","9270711.64126115","-9813726.33653759","14145507.2073282","5294945.83661644","92004945.0206907","124896199.134655","265529016.888344","96670138.4910944","113595187.964369","124417421.316945","524532974.710015","1100733218.32253","1306163601.78208","1287934063.01596","1902221746.20224","2727629008.67195","14178728151.2585","17313375434.589","19629487971.3897","16448312976.5362","16195741373.5134","13097628999.5419","9048222249.31986","2589436240.80107","11917055026.0074","7650829904.74731","5361841269.12989","11360596679.7662","",
"Saudi Arabia","SAU","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","211461699.4463","22316284.6746","265287819.7002","-34273961.2836","78376909.2147","43860226.6609","96947682.7851","11970282.7999","1566244982.5177","704263324.1867","-638330606.9946","-127907098.6448","195271547.524","44893045.1607","286646657.8096","119574445.3858","323405753.0288","325959888.5678","127897820.855","110681443.6586","1550000000","45629000","2020025000","473000000","78735000","-350138996.997665","-38611481.975968","-134821946.224156","3497620000","2177270000","3906848666.66667","3429918666.66667","4401548333.33333","4943293333.33333","5395990000","5389928333.33333","8936155333.33333","5624659873.33333","",
"Sudan","SDN","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Senegal","SEN","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","3240000","-6860000","-380000","2890000","490000","3950000","1560000","14760000","17950000","-1600000","1850000","3120000","-4650000","-1860000","13770000","8590000","-9549519.7693","-19141673.1949","51380472.3981","353153.484","17471024.2163","-3405803.4891","1954835.481","-856649.9163","10339824.2569","11055726.9055","19152323.5951941","6062437.31691933","38267505.6217458","36469354.0151008","73371407.4629425","115552002.19644","79156211.2941952","78265386.5504476","182534704.505957","87232519.8898697","7955143.94649557","47458377.1354433","55993105.9286318","33319161.9146176","27423118.8224272","31340331.1617","223684338.9066","40315329.8753","",
"Singapore","SGP","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","20266666.6738726","26044139.3992364","29956501.5285874","37953864.9832544","44923963.1705902","85266868.9284046","113455217.112629","167390313.039579","97608437.6375674","-14673224.919135","304202053.832783","49217955.1119084","92354572.8159323","237711065.190663","181407631.381332","206079503.636464","117768364.038411","882190820.874158","2033783286.74415","525831379.699574","1316969858.19231","2151887440.05129","4577057644.76934","7479460269.86507","9403912061.64833","12422971129.2217","3621172302.05117","8310005958.85441","6848347509.32446","20204412234.5955","2835269227.15346","3725727296.20879","13138579896.0101","12552530269.9626","20063082151.5482","40882245280.9531","7964387545.7716","32039620891.7161","35407191008.4892","31605551291.6319","20057995763.7916","44440501878.0468","52418215540.0339","31122724710.4177","27922479487.7414","24681572134.6199","",
"Solomon Islands","SLB","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-10964975.1249321","1425460.67613944","1713580.01480485","818581.80740394","-8671936.9185406","-16456222.5141505","4742183.25390755","12184747.5681997","3774613.82213946","2983741.95553981","2291491.15726342","3692085.76824056","2541371.86492086","3024892.70885864","673085.242613367","4713852.00780143","1365432.19141981","5833420.84245159","",
"Sierra Leone","SLE","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-167871.4239","-80601.97","149620.413","0","342151.5109","90000","190000","640000","0","0","0","100000","0","","","","","-7549348.1774","101108.755585854","-1107661.02501156","-4528666.31470723","-415299.951264897","-33271.5152990398","0","0","0","0","","","","",
"El Salvador","SLV","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7195888.06396345","","","53800000","-5000000","-9700000","-25700000","18600000","-2750000","112900000","-26300000","95200000","79430000","2960000","112404698.39","-95929101.1599997","-35893979.87","66072599.11","199849521.05","98191694.05","131616459.16","-460746191.33031","",
"San Marino","SMR","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","",
"Serbia","SRB","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940751961.298638","328296928.098301","46914574.1187035","192611504.849849","309708544.706983","327310913.291579","331883116.175357","350704539.869282","344522843.051517","252335433.56672","149467230.450742","",
"Sub-Saharan Africa (excluding high income)","SSA","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","16799993.28","29361718.1918","19513337.3661","55876263.5833","123724172.5768","137861093.962723","88248551.6490068","102094444.45561","249065730.485047","37854225.633534","1005601696.54625","722691407.915368","172598238.57604","253703102.179965","285935018.787953","335158424.211832","-122099280.017624","277209020.441909","358160504.27715","1047632043.95242","447882048.782805","942338360.643177","2424956580.25671","875593625.248548","1562929159.05488","2904116492.20714","1854456479.43758","3182135180.01508","653325701.917504","2000019141.14174","1292106977.14036","-3601937885.4831","-24322657.9486142","995124421.5777","2598984467.50617","2222544263.86104","7414356280.02928","5267954885.75261","1552297549.3366","3193696816.40359","6390273021.1806","4631341935.53771","9449529053.61945","17059149566.9368","15083964528.5362","10284237752.8298","9311410367.13192","11612738741.6809","",
"South Sudan","SSD","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-687396.2","-1030000","","41981000","",
"Sub-Saharan Africa","SSF","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","16799993.28","29361718.1918","19513337.3661","55876263.5833","123724172.5768","137861093.962723","90270419.2708439","104357840.028984","251741039.967918","40987809.159083","1009414976.46448","729918241.55257","177534608.965216","256947206.84914","289851678.025883","345719916.289445","-116323037.593408","282598294.365222","362445588.457479","1048553347.19258","449007757.558796","943473403.42263","2426128664.80014","876597189.187151","1576260228.78752","2921084241.93283","1866931370.36612","3192023087.22393","656328253.135866","2009003558.79238","1302607839.08611","-3593400174.12808","-15590943.3361703","1003271488.47931","2606584467.50617","2225084309.31558","7417027062.25154","5285781811.77832","1565257549.3366","3199032170.575","6396424528.6956","4639260474.06713","9637169083.90468","16991144717.7906","15007092305.7062","10197172073.5956","9232979526.89959","11548266538.8939","",
"Small states","SST","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","1199999.9999","316538.25311793","-52048.614999838","-1183348.69943057","4146111.18429186","7792523.88538305","40637868.357826","22144198.8391779","3463068.0824119","7569565.53695727","136460978.91998","-16599996.0632547","-59227399.686293","-25098311.2252636","29715960.4084712","71003090.7061407","186614015.937988","96305727.1711045","-116462664.0658","119586114.461334","257760196.929051","129864573.159668","348169128.681142","169662549.89542","299163143.513926","550528817.621944","890548234.616933","586872943.577972","576312073.790652","1088520347.19221","1473166946.39236","1964491467.66185","1369043833.33997","2924448562.94689","10274338670.4552","21879840303.8826","25078450967.3435","36441440227.6507","24739293781.4856","620846407.576457","22330897392.598","-9764652745.4195","44325361690.5714","-5025437059.32254","-2381791523.29376","12133926191.9245","7816360325.22453","-5823613008.80929","",
"Sao Tome and Principe","STP","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-200362.892329074","","","","","","","","","","","","","","","","","14552928.9200481","3068969.06288961","3123420.9663169","94588.6985105455","150291.977332811","55224.399565944","297256.426402138","402787.573800644","910218.602460386","3931551.10796219","2654806.11992744","1006101.13491297","322067.078646121","",
"Suriname","SUR","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","72393358.53","-3424588.11","-872587.0222548","-223771553.71","-83075603.29","-68320294","-4543359","",
"Slovak Republic","SVK","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60635817.7203987","13861969.3120533","10087037.2013261","47657079.6290057","98244705.6305068","229359620.247456","-391505493.310189","152146960.758397","24531329.9674009","111498424.832981","433514857.895693","4417900.68677878","1015406343.04533","497474193.778204","1643785181.13012","522496227.538785","2490761469.02593","1240587141.04173","2695055986.63575","-1232862279.31203","1276429314.47849","280041856.701547","1417492900.89907","4072790339.86953","4019179961.31005","",
"Slovenia","SVN","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1800000","1300000","-12900000","-10000000","7200000","30900000","-5500000","47700000","65300000","130500000","341500000","709900000","481600000","1059300000","906071935.485514","2216170912.9181","1331810888.56824","339536342.038385","199766044.200789","-14109279.6503875","-566347501.999117","32020490.5343198","212711749.25492","325618677.058493","477461682.119293","608485681.524465","",
"Sweden","SWE","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","212633935.044708","175578742.981735","264571558.613009","293090617.73269","430235897.76384","434431487.214141","596242000.458442","737297697.915824","415477804.997853","617607311.939388","624550951.236725","825363045.167146","1211795447.36561","1458061766.47959","1497305173.34093","1805206670.38923","3962692434.06671","4780350000.94383","7471363192.37129","10295729678.0416","14628966841.3363","7262387868.76036","418773579.285979","1470597788.64702","6685474706.72819","11398842089.2866","5111896469.00295","12118514812.7726","27807970842.84","24373783333.6872","40232715840.3664","14787053131.3675","16666790287.7004","22342652210.2909","28183811925.235","38277389482.455","21602860370.7808","55891332337.6853","34764603506.4589","26474833267.5597","22122824553.3925","23773996175.9531","17495186358.4923","27893147599.8465","-3805088356.15086","16255681192.8968","1766171285.6504","42976151544.4172","",
"Eswatini","SWZ","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","8988302.36649161","-570487.538704773","-276289.947944585","89758.5495219815","3253625.16598634","1709466.43317418","2275679.62248616","6679654.88449763","12272003.0086201","15632878.994844","7614053.79116428","25024309.0701351","33169540.7076344","27780960.5456613","64691649.1549553","20594223.7361407","-6446789.71759098","-11986861.8698723","23918994.7574149","13238597.2029008","17074197.5606025","-17698547.9745121","326826.94205091","17072740.5700497","-1446818.0954434","-22029370.5021783","-614586.100989447","23164733.125963","-7940937.7222986","7016473.83291485","3906451.70324768","397539.909433536","-8260784.70473796","-4885216.10414188","528943.345873463","-1221506.83822622","-7308100.37672747","65145997.4023092","",
"Sint Maarten (Dutch part)","SXM","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1168156.42458101","-2745251.39664805","3446927.37430168","1217877.09497207","106145.251396648","2284916.20111732","2463687.15083799","",
"Seychelles","SYC","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","2021867.62183708","2263395.57337349","2675309.48287063","3133583.52554906","3813279.91823323","7226833.63720231","4936370.38917651","3244104.66917464","3916659.23792999","10561492.0776125","5776242.42421668","5389273.92331376","4285084.18032827","921303.240158236","1125708.77599146","1135042.7794534","1172084.54343516","1003563.93860247","13331069.7326369","16967749.7256915","12474890.928541","9887907.20885468","3002551.21836117","8984417.65063718","10500861.9457514","8537711.35501953","8731714.61244393","8147066.90161491","7600000","2540045.45454546","2670782.2222613","17826926.0257109","12960000","5335354.17141361","6151507.515","7918538.5294137","187640030.285225","-68004849.1462197","-76872222.830005","-87065679.2341785","-78430840.2323372","-64472202.786984","",
"Syrian Arab Republic","SYR","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","687235.149","33682.5087","44770.8739","-187496.1496","2014457.087","-1436005.4872","2688253.8999","23426028.0459","5469892.2421","769300.7361","970110.4419","1000000","1607304.0982","4446765.6123","2128617.0067","20136751.1505","43597353.2588","9080698.968","122115429.8742","55709639.2731","54305026.6065","79836241.8808","-11378292.8115","2040257.6194","1521361.9276","0","0","0","0","0","0","","","0","",
"Turks and Caicos Islands","TCA","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2748000","-25000","-25000","0","",
"Chad","TCD","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","-1041408.80611899","1292769.24759385","425975.905824609","110403.119397611","124769.384828343","89223.3806893315","","264878.27815085","427367.822728185","7995699.36116428","13839263.5562466","12545128.1563029","59848.1652","10503110.3722737","13774510.5426807","10930116.5622409","561954.90139277","-2454181.926","1264778.5562","945741.5076","-303414.5151","-2147153.0732","","","","","","0","0","0","0","0","0","0","0","0","0","0","","0","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","-1884363.36032752","2772894.30756449","10940840.3726234","7146195.18431595","307625944.019146","351464893.77046","369793169.19975","347440679.619375","394851418.749045","912352425.374693","701069595.561867","1092866505.25144","1128160347.78057","1147961797.49907","1015203221.47406","1238021342.6902","4327797881.56105","6360667869.36233","5639142518.13171","6251401039.58907","7532497340.33345","7289128466.00895","5552193056.28924","6343032159.64492","5961576286.33875","10830657326.4683","8638988333.48953","11519350514.1224","13783772588.4423","21199982479.3646","36575022145.3688","40837093837.1707","82678543231.1666","61540402762.8719","89341251506.9557","86184274701.4106","109211069168.736","115327382480.458","163429412910.855","205765633360.377","231808606858.59","132583657781.071","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","12000000","17000000","16000000","13000000","21000000","3000000","4000000","1000000","12010000","1010000","22010000","23119985.0895","37383928.0956","20213748.7087","35851000","16930000","1645286000","1122110134.18068","380170884.623578","772391638.252687","1083478189.94683","3766838129.77339","2164319881.65175","3137810238.00253","4197607652.60273","3628696147.61579","5658137411.86502","13436632905.117","20128784566.878","28438530223.7269","49447416466.4379","72476899570.5734","75803271593.4056","60187069518.7928","72862096520.4306","84488462665.9118","62713212007.6263","91630344802.9502","80416582979.3252","40992228752.9285","48405453059.8802","50176092309.9395","",
"Togo","TGO","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-5798000","2784000","2450000","10594000","2886150.5378","449453.3524","-7252001.5988","2365894.3913","-6335168.6167","-12576544.8574","4101669.51192779","-422650.946992441","12458614.3186543","10866330.7086614","35005040.0098972","76300733.4360577","1264549375.72407","420330448.490019","-20674032.9240946","358492818.578687","348513097.712804","256791832.209604","315642503.1755","",
"Thailand","THA","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","6078400.70545025","3918524.61923326","3031751.29389133","2333513.4473094","2130424.03396571","1434775.36981364","582592.486729089","859998.840115031","1063539.97372414","169941756.429632","24137305.3587235","49665481.7040373","140177125.126798","167098629.663067","146554210.992682","233084115.247124","493030228.419081","885561517.744287","931203454.978845","579784538.792128","130113178.756044","345747686.544816","-22976748.5930013","427703211.180303","170735302.68208","622893244.159237","76661355.9850122","551435496.1","1040758865.2","1547014983.9","2339697733.6","5996278983.1","8131328997.80001","7175768845.6","14260570506.9","12121494657.6","5741755221.8","4991050837.3","13361785909.6","18631558359.1","",
"Tajikistan","TJK","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-158979000","","","","122639129.24","",
"Turkmenistan","TKM","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","20816999.9999695","3008939.99996948","21758710","32292129.9999962","69209199.999939","120487000","219742000","172000000","152600000","175700000","421644000.0338","201067000","503142010","350914000.000533","397364333.399041","388662568.961422","1098340316.08926","350853508.607489","454471337.4695","918218635.3013","1407512133.4085","1585872152.795","2655716565.4574","2738311758.7613","4599779499.1753","3878329264.5432","4636821421.78726","9333414998.29549","10704471607.8169","10182799455.2845","8013804185.59743","4088847562.28404","4353061845.43348","6262442006.81426","17757555464.8102","19675813400.6998","44013742353.0496","35124600499.7051","44816663947.6755","20780838458.3142","53638013722.0149","60585916572.3751","53947904188.9799","46801113112.1589","60556457622.0206","54033427057.212","38385885107.5496","23000758648.1197","",
"Timor-Leste","TLS","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","26000000","-33000000","12666666.6666667","12666666.6666667","12666666.6666667","12666800","12666800","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","2000000","1000000","6680000","8480000","2420000","41250000","6710000","122270544.474238","80964975.7162601","73313097.1572583","91963004.9543491","36345000.3428362","46223821.1642734","38187919.4068182","57101842.6918637","14488574.665827","11196976.0589933","160961957.70688","96831339.1342969","93717797.3678042","146450219.351232","371150048.957138","-59666635.3095507","-565617405.895074","245992953.668523","169781776.44566","154890488.51853","486976587.562295","408939118.71688","613441568.539557","440766770.386869","408481124.079474","204496839.636392","515931827.604039","1758513790.47703","1846874112.90646","2373215470.93077","6701049208.70466","9950918155.70461","3944182313.31837","5720978850.06787","3208715162.07656","5941614799.8828","3616252784.57481","2190160688.70274","2298430185.23423","2987052809.83581","2529757618.56769","",
"Tonga","TON","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","782.055","23905.2673190348","2250.19105431346","729.276700435695","","","","","","3564438.1633","10804663.0651","5368318.4449","2642140.3159","5032876.8017","10803627.5842","4580451.2516","1543261.29969233","1466666.31016974","-477811.988626191","5062693.8446","3095504.1737","15616414.5869","1506744.34936092","3375873.42589779","829883.039203614","1080739.29521262","-122874.031961537","571691.667835201","",
